,state,city_or_county,address,latitude,longitude
218896,Illinois,Chicago,2300 W Jackson Blvd,41.8778,-87.6844
218900,Illinois,Chicago,2000 N Howe St,41.9185,-87.645
218901,Illinois,Chicago,800 N Orleans St,41.8966,-87.6372
218908,Illinois,Carterville (Crainville),Hawkeye Ct,37.7484,-89.0585
218917,Illinois,Chicago,600 W Garfield Blvd,41.7944,-87.6414
218939,Illinois,Chicago,1400 N Bosworth Ave,41.9071,-87.6665
218943,Illinois,Des Plaines (Rosemont),9700 Higgins Rd,41.9942,-87.8689
218945,Illinois,Champaign,300 block of E Church St,40.1183,-88.2354
218984,Illinois,Chicago,5600 block of W Washington Blvd,41.8822,-87.7649
219064,Illinois,Peoria,2000 North North St,40.7114,-89.5986
219071,Illinois,East Moline,200 19th St,41.5329,-90.4254
219098,Illinois,Springfield,2000 W Washington St,39.8014,-89.6871
219119,Illinois,Chicago,2300 S Sacramento Ave,41.8493,-87.7004
219142,Illinois,Chicago,2900 W Fulton St,41.8866,-87.6995
219152,Illinois,Alton,,38.9114,-90.1573
219170,Illinois,Round Lake (Hainesville),100 W Big Horn Dr,42.3562,-88.0691
219175,Illinois,Chicago,7500 S State St,41.7575,-87.6247
219191,Illinois,Decatur,1600 N Edward St,,
219222,Illinois,Aurora,1300 W Indian Trail,41.7811,-88.3473
219237,Illinois,Chicago,4600 block of S Federal St,41.8121,-87.6283
219280,Illinois,Chicago,900 W Wrightwood Ave,41.9291,-87.653
219289,Illinois,Chicago,1300 S Albany Ave,41.8645,-87.7035
219304,Illinois,Chicago,4000 W Grand Ave,41.9063,-87.7267
219309,Illinois,Kankakee,500 S Yates Ave,41.1161,-87.8912
219339,Illinois,Chicago,7100 block of S Kedzie Ave,41.7644,-87.7028
219340,Illinois,Chicago,2400 block of W Taylor St,41.8694,-87.6865
219360,Illinois,Chicago,1600 block of N Mango Ave,41.9094,-87.7691
219364,Illinois,Chicago,1 E Cermak Rd,41.8528,-87.6271
219371,Illinois,Chicago,600 N Laramie Ave,41.8913,-87.7558
219387,Illinois,Chicago,1 W 127th St,41.6634,-87.6221
219400,Illinois,Caseyville,,38.6341,-90.014
219427,Illinois,Belleville,IL-161 and Sullivan Dr,38.546,-90.002
219437,Illinois,Aurora,1200 block of Gates St,41.7331,-88.3019
219461,Illinois,Chicago,2300 W 115th St,41.6845,-87.6795
219464,Illinois,Chicago,3900 W Van Buren St,41.8754,-87.7231
219472,Illinois,Chicago,2500 N Lotus Ave,41.9265,-87.7625
219478,Illinois,Riverside,3500 S Harlem Ave,41.8277,-87.8028
219492,Illinois,Peoria,627 Main St,40.6953,-89.5937
219502,Illinois,East Peoria,100 N Hawthorne Ave,40.6381,-89.5005
219522,Illinois,Palos Heights,7300 W Ishnala Dr,41.6569,-87.7998
