,state,city_or_county,address,latitude,longitude
183746,Texas,Killeen,US 190 and Illinois Avenue,31.0962,-97.7219
183788,Texas,Austin,2300 block of Willow St,30.2545,-97.7196
183811,Texas,Little Elm,2800 block of Dawn Springs Dr,33.1826,-96.9041
183812,Texas,Lubbock,26th St and Date Ave,33.5709,-101.832
183827,Texas,Fort Worth,4900 block of E Lancaster Ave,32.7398,-97.2496
183836,Texas,Lubbock,71st St and Utica Ave,33.529,-101.914
183852,Texas,Athens,N Palestine St,32.2153,-95.8539
183861,Texas,San Antonio,1800 block of Bandera Rd,29.4706,-98.573
183887,Texas,San Antonio (Castle Hills),1700 block of Jackson Keller Rd,29.5101,-98.5228
183892,Texas,San Antonio,Timber Stream,29.4973,-98.6565
183900,Texas,Houston,3700 Southwest Fwy,29.7305,-95.4346
183910,Texas,Humble,Kings Park Way and FM 1960 E,30.0053,-95.3004
183917,Texas,Lufkin,2600 block of Lightfoot Rd,31.4067,-94.6515
183918,Texas,Odessa,2400 block of W Loop 338,31.8543,-102.411
183975,Texas,Longview,13th St,32.4591,-94.72
184001,Texas,Dallas,4230 Illinois Ave,32.7205,-96.8903
184008,Texas,San Antonio,3118 Elgin Ave,29.3887,-98.4432
184038,Texas,Houston,9300 block of Woodfair Drive,29.68,-95.5524
184044,Texas,Clyde,,32.3287,-99.4797
184052,Texas,Baytown,Whiting Rock St and Royal St,29.8028,-95.0124
184084,Texas,Dallas,12670 Northwest Hwy,32.8625,-96.6628
184085,Texas,Dallas,6910 South Cockrell Hill Road,32.6595,-96.8913
184086,Texas,San Antonio,200 block of WW White Rd,29.4632,-98.4267
184087,Texas,San Antonio,Vance Jackson and I-10,29.5258,-98.5568
184091,Texas,Orange,4301 27th St,30.1226,-93.7618
184105,Texas,Fort Worth,3204 N Terry St,32.8024,-97.3447
184129,Texas,San Antonio,1600 block of W Olmos Dr,29.4706,-98.5079
184220,Texas,San Antonio,4403 Interstate 10 East,29.4277,-98.407
184228,Texas,Houston,14800 block of Estrellita,29.9162,-95.3935
184257,Texas,Dallas,3722 Golden Hills Drive,32.6813,-96.7635
184279,Texas,Amarillo,1901 S Johnson,35.1963,-101.837
184295,Texas,Austin,San Jacinto Blvd & E Dean Keeton St,30.2894,-97.7346
184297,Texas,El Paso,6000 block of Dyer,31.8324,-106.445
184320,Texas,Houston,7400 Block of W Fuqua,29.5989,-95.4968
184352,Texas,Houston,15906 Blue Ridge,29.5949,-95.4926
184361,Texas,Dallas,1800 block of Kingsley Drive,32.6875,-96.7957
184419,Texas,Houston,3100 block of Anita,29.7325,-95.3577
184424,Texas,Brownsville,2200 block of S Indiana,25.8925,-97.4071
184446,Texas,Abilene,N Willis St,32.468,-99.7641
184508,Texas,Fort Worth (Benbrook),3600 Boston Ave,32.7207,-97.4535
184521,Texas,San Antonio,Bluemel Rd and Wurzbach Rd,29.5297,-98.5637
184545,Texas,San Antonio,1400 Block of Babcock Rd,29.4875,-98.5654
184580,Texas,Fort Worth,1400 block of E Humbolt Street,32.7348,-97.3089
184593,Texas,Abilene,2100 Block of Jeanette St,32.423,-99.7424
184594,Texas,Fort Worth,4400 block of E Berry St,32.7128,-97.2577
184635,Texas,Houston,4920 Marable Dr,29.8378,-95.3894
184636,Texas,Austin,1700 block of Patton Lane,30.3191,-97.6894
184688,Texas,Fort Worth,8900 Randol Mill Rd,32.7616,-97.1616
184788,Texas,Balch Springs,12300 block of Baron Dr,32.7123,-96.615
184822,Texas,Houston,300 block of N Vista Dr,30.006,-95.4236
184898,Texas,Fort Worth,1888 Green Oaks Rd,32.741,-97.4339
184920,Texas,Denton,1700 E McKinney Street,33.2157,-97.1096
184943,Texas,Dallas,3200 block of Reynolds Ave,32.7864,-96.7407
184952,Texas,Fort Worth,1900 block of South Edgewood Terrace,32.7258,-97.2538
184962,Texas,Dallas,2500 block of John West Road,32.807,-96.6722
184964,Texas,Lubbock,2400 block of Avenue K,33.5728,-101.848
184967,Texas,Houston,4220 Grassmere St,29.6532,-95.3659
185007,Texas,Killeen,1100 block of Horizon Drive,31.0814,-97.7599
185022,Texas,High Island,2113 6th St,29.5623,-94.3922
185032,Texas,Austin (Bee Cave),12700 Hill Country Blvd,30.3004,-97.9483
185043,Texas,Conroe,Hildred Ave and Thompson St,30.3399,-95.4632
185118,Texas,San Antonio,8600 block of Water's Edge,29.5844,-98.5262
185154,Texas,Texarkana,W 14th St and Crockett St,33.4302,-94.0656
185155,Texas,Southlake,1400 Block of Thetford Ct,32.96,-97.1626
185170,Texas,Houston,Cliffmarshall,29.8868,-95.4582
185214,Texas,Austin,11300 block of Long Winter Drive,30.3724,-97.6509
185217,Texas,Haslet,100 Block of Brentwood Ln,32.9533,-97.3471
185219,Texas,Dallas,1500 block of BriarCliff Road,32.8138,-96.854
185226,Texas,Irving,Story and Shady Grove road,32.8004,-96.977
185239,Texas,San Antonio,11501 Braesview,29.5488,-98.5218
185246,Texas,Irving,5001 North MacArthur Boulevard,32.8758,-96.963
185259,Texas,Arlington,6507 S Cooper Street,32.6403,-97.1342
185263,Texas,Abilene,2600 Nonesuch,32.4188,-99.7867
185275,Texas,Houston,3600 block of Persimmon,29.833,-95.333
185315,Texas,Stanton,200 block of N St Benedict St,32.1262,-101.794
185336,Texas,Dallas,3900 block of Investor Drive,32.6589,-96.8847
185399,Texas,Dallas,11770 Ferguson Road,32.8549,-96.65
185490,Texas,Katy,20406 Blue Beech Dr,29.804,-95.737
185495,Texas,Mesquite,3817 Highway 80,32.7938,-96.6558
185498,Texas,Cameron,600 block of E 6th St,30.8531,-96.9712
185513,Texas,Hurst,400 block of Michael Boulevard,32.8136,-97.162
185544,Texas,La Vernia,US 87 and County Rd 356,29.3584,-98.165
185589,Texas,Houston,12700 block of East Freeway,29.7725,-95.14
185592,Texas,Baytown,3400 Shady Hill Dr,29.7617,-95.0026
185598,Texas,Austin,7600 block of West Gate Boulevard,30.2003,-97.8202
185599,Texas,San Angelo,800 block of Upton St,31.4722,-100.424
185600,Texas,Houston,5700 block of Chapman,29.6038,-95.1708
185612,Texas,Houston,Westover Street and Mount Caramel Drive,29.6655,-95.3104
185642,Texas,Littlefield,400 block of S. Wicker,33.9231,-102.341
185657,Texas,Corpus Christi,1600 block of Karen Dr,27.7538,-97.4346
185666,Texas,San Antonio,11800 Block of West Ave,29.5481,-98.507
185688,Texas,Houston,12811 East Freeway,29.7717,-95.2042
185698,Texas,Terrell,1300 block of S. Rockwall,32.7237,-96.2833
185706,Texas,Killeen,1219 S Fort Hood St,31.1164,-97.7446
185718,Texas,San Antonio,100 block of Dickson,29.3588,-98.4919
185746,Texas,Dallas,1100 Block of McKinney Ave,32.7846,-96.8053
185771,Texas,Houston,Bentworth and Waldemar,29.7427,-95.5861
185786,Texas,Stanton,500 block of St Benedict St,32.131,-101.796
185807,Texas,Beaumont,2500 block of Broadway,30.0746,-94.3369
185808,Texas,Dallas,1801 N Griffin St,32.7832,-96.8048
185825,Texas,Mesquite,1400 block of Springwood Drive,32.7465,-96.5437
185868,Texas,Houston,400 block of Glenburnie,29.8387,-95.3959
185870,Texas,Dallas,8613 Old Hickory Trail,32.644,-96.8655
185896,Texas,Houston,700 block of Greens Road,29.949,-95.4248
185920,Texas,Palestine,,31.7496,-95.6278
185949,Texas,San Antonio,6700 block of Walzem Road,29.5009,-98.3565
185957,Texas,Marshall,5800 Block of Cooks Rd,32.4911,-94.4301
185961,Texas,San Antonio,4500 Block of Loop 1604,29.4658,-98.7112
185964,Texas,Austin,400 block of E Sixth St,30.267,-97.7392
185969,Texas,Dallas,,32.7878,-96.7999
185982,Texas,Lancaster,Moreland Rd and Dallas Ave,32.5756,-96.7583
185997,Texas,Tyler,1200 block of Wimbledon Dr,32.2859,-95.3182
186018,Texas,Wichita Falls,1100 block of Holland St,33.9167,-98.4718
186028,Texas,San Antonio,3200 block of Bolmore Drive,29.365,-98.4375
186037,Texas,Dallas,300 block of E Jefferson Blvd,32.7448,-96.8202
186065,Texas,Fort Worth,3300 N Hampton St,32.8032,-97.3397
186069,Texas,Austin,11000 block of Gregg Lane,30.4256,-97.7592
186099,Texas,Raymondville,FM 88 and County Rd 2810,26.4634,-97.9526
186176,Texas,Arlington,600 block of Sanford Street,32.7435,-97.1015
186186,Texas,Houston,600 block of Sunnyside St,29.8568,-95.391
186240,Texas,Brownwood,1000 block of Santa Clara,31.7224,-99.0062
186264,Texas,Corpus Christi,Navajo St and Cheyenne St,27.7793,-97.4299
186270,Texas,San Antonio,300 block of Charcliff Dr,29.4188,-98.41
186317,Texas,Houston,3700 block of Crandon Street,29.7984,-95.3337
186325,Texas,San Antonio,,29.469,-98.5285
186347,Texas,Killeen,8th Street,31.1083,-97.7291
186369,Texas,Kilgore,2607 U.S. 259,32.4242,-94.8391
186391,Texas,Vidor,FM 2802 and Aunt Sadie,30.2322,-94.0162
186428,Texas,Cherokee (county),,31.9553,-95.2713
186443,Texas,Bryan,700 block of W 16th,30.6843,-96.3785
186464,Texas,Dallas,,32.7878,-96.7999
186467,Texas,San Antonio,I-37,29.4251,-98.4814
186528,Texas,Wylie,1000 block of Rockton,33.0238,-96.5867
186550,Texas,Houston,5200 block of Dumore Drive,29.6384,-95.345
186556,Texas,Pflugerville,15800 Block of Foothill Farms Loop,30.4477,-97.6526
186558,Texas,Round Rock,2681 Gattis School Rd,30.5008,-97.6493
186568,Texas,Bryan,3534 Midwest Dr,30.6469,-96.3408
186590,Texas,Alvin,217 W Coombs St,29.4176,-95.2454
186595,Texas,Waller,20950 Field Store Rd,30.0794,-95.9217
186619,Texas,Fort Stockton,1100 W Sherer,30.8806,-102.89
186624,Texas,Longview,3300 block of Gilmer Road,32.5449,-94.7971
186626,Texas,Porter,FM 1314 and Cumberland,30.1343,-95.2873
186653,Texas,Tyler,12000 block of TX-64,32.3442,-95.3127
186698,Texas,Missouri City,1511 5th St,29.6182,-95.5337
186722,Texas,Round Rock,1401 AW Grimes Blvd,30.5002,-97.6569
186728,Texas,Arlington,640 E Front St,32.7382,-97.1002
186798,Texas,Big Spring,1601 W 11th Place,32.2367,-101.492
186815,Texas,Van Zandt (county),,32.7254,-96.0221
186845,Texas,Midland,2700 FM 1379,32.0205,-101.894
186848,Texas,Dallas,8300 block of Reva St,32.7558,-96.6772
186922,Texas,Lubbock,,33.5855,-101.859
186926,Texas,Smyer,900 block Grant St,33.584,-102.163
186956,Texas,Houston,12712 Woodforest Blvd,29.7917,-95.1996
186959,Texas,Houston,7100 block of Chickory Woods Ln,29.7003,-95.6842
187016,Texas,Magnolia,29400 block of Aberdeen Dr,30.1862,-95.621
187042,Texas,Houston,14375 Alief Clodine,29.7107,-95.644
187045,Texas,Dallas,220 W Overton Rd,32.7009,-96.8251
187098,Texas,Dallas,100 block of South Jim Miller Road,32.7129,-96.7001
187143,Texas,Dallas,,32.7878,-96.7999
187178,Texas,Houston,9230 Saint Lo,29.6493,-95.3416
187206,Texas,Dallas,3200 block of Elsie Faye Heggins St,32.7596,-96.7485
187257,Texas,Beaumont,3800 block of Park St,30.0498,-94.0928
187274,Texas,Houston,1900 Block of Hardy,29.7784,-95.3514
187275,Texas,San Antonio,1880 Horal Dr,29.4143,-98.6554
187276,Texas,Dallas,2700 Block of E Ledbetter Dr,32.6921,-96.7769
187293,Texas,Lufkin,,31.3225,-94.6887
187320,Texas,Fort Worth,8600 block of Calmont Ave,32.7356,-97.4672
187361,Texas,Ledbetter (Waldeck),Albers Rd,30.0647,-96.7949
187366,Texas,Fort Worth,New York Ave. and E. Humbolt St.,32.7345,-97.3157
187418,Texas,Fort Worth,1200 block of Luella Street,32.751,-97.3182
187423,Texas,Houston,2900 block of Bringhurst Dr,29.7695,-95.3338
187431,Texas,Texarkana,3500 block of Magnolia St,33.4504,-94.0443
187433,Texas,Texarkana,3500 block of Magnolia St,33.4504,-94.0443
187436,Texas,Taylor,2900 block of Monika Lane Way,30.5893,-97.4269
187467,Texas,San Antonio,Glacier Sun Dr and Enchanted Sun,29.4602,-98.3706
187479,Texas,Fort Worth,3000 block of Lackland Road,32.7319,-97.4346
187501,Texas,Mcallen,2300 block of Lindberg,26.195,-98.2469
187574,Texas,Fairfield,State Hwy 75,31.7086,-96.1653
187575,Texas,Copperas Cove,500 block of 1st Ave,31.1219,-97.9047
187587,Texas,Lubbock,600 block of 29th St,33.5679,-101.84
187619,Texas,San Antonio,10111 Terra Oak,29.5065,-98.6896
187670,Texas,San Antonio,,29.469,-98.5285
187671,Texas,San Antonio,4326 Gardendale St,29.5249,-98.5688
187708,Texas,Dallas,101 N Brookside,32.8087,-96.7461
187714,Texas,San Antonio,7000 block of Glendora Ave,29.4942,-98.4026
187724,Texas,Longview,1504 S Martin Luther King Jr Blvd,32.4739,-94.7163
187741,Texas,Austin,5600 Sunshine Drive,30.3263,-97.7292
187745,Texas,Hopkins (county),,33.1324,-95.6032
187747,Texas,Dallas,3301 Bernal Dr,32.787,-96.8738
187748,Texas,Houston,Tidwell and Mesa,29.8501,-95.2625
187831,Texas,Houston,9707 S Gessner Rd,29.6747,-95.5282
187861,Texas,El Paso,1400 block of N. Zaragoza,31.733,-106.295
187867,Texas,Houston,3602 Hollister Road,29.8303,-95.5092
187869,Texas,Houston,5104 Almeda,29.7239,-95.3785
187921,Texas,Big Spring,9700 block of Jay Rd,32.126,-101.408
187958,Texas,Cypress,19200 block of Juergen Rd,30.0448,-95.7135
187959,Texas,Richardson,W Arapaho Rd and Central Expy S,32.9607,-96.7282
188042,Texas,Fort Worth,2400 block on McKinley,32.7275,-97.3621
188056,Texas,Dallas,4000 block of S Walton Walker Rd,32.6957,-96.8948
188089,Texas,Bedford,"2121 L Don Dodson Dr,",32.8411,-97.1319
188102,Texas,Dallas,2500 block of Main St,32.7831,-96.7876
188169,Texas,Longview,Green Street and Estes Parkway,32.4539,-94.7271
188187,Texas,Austin,611 S. Congress Ave,30.2553,-97.7467
188224,Texas,Grand Prairie,2900 block of W Arkansas Ln,32.7056,-97.0335
188231,Texas,Houston,16000 block of Burnell Oaks Ln,30.0071,-95.4395
188272,Texas,Houston,16457 El Camino Real,29.5595,-95.1245
188277,Texas,Bruceville,17380 S Interstate Hwy 35,31.3469,-97.241
188282,Texas,Hunt (county),3000 block of County Road 2172,33.0496,-96.1722
188295,Texas,Vernon,1117 Houston St,34.1591,-99.289
188315,Texas,Amarillo,6700 block of Catalpa Lane,35.138,-101.875
188353,Texas,Coupland,400 block of Herrin Street,30.4608,-97.3937
188354,Texas,Beaumont,4500 block of Folsom,30.115,-94.1525
188365,Texas,Royse City,11000 block of CR 2475,32.8994,-96.283
188377,Texas,Brownwood,300 block of North Greenleaf Street,31.7204,-98.9765
188413,Texas,Amarillo,6700 block of Catalpa Lane,35.138,-101.875
188426,Texas,Somerset,19849 Somerset Rd,29.226,-98.6582
188442,Texas,Dallas,3333 Marvin D Love Fwy,32.7045,-96.8333
188451,Texas,Corpus Christi,Elizabeth Street,27.775,-97.4081
188508,Texas,Houston,Beechnut and Loop 610,29.6891,-95.5672
188540,Texas,Dallas,9125 E R L Thornton Fwy,32.7977,-96.684
188543,Texas,De Kalb,900 block of CR 4106,33.4772,-94.5312
188559,Texas,Houston (Nassau Bay),18300 block of Carriage Lane,29.5441,-95.0958
188561,Texas,Tyler,4400 block of Holiday Hills Rd,32.3766,-95.2287
188618,Texas,Houston,7200 block of Housman Ave,29.7996,-95.4731
188620,Texas,Mission (Palmview),,26.2197,-98.3337
188643,Texas,Houston,Mullins Dr and Beechnut St,29.6891,-95.4865
188678,Texas,Laredo,San Dario Ave and Shiloh Dr,27.5871,-99.4975
188699,Texas,Amarillo,3800 block of Hancock St,35.1716,-101.9
188729,Texas,San Angelo,700 block of E. Harris,31.4654,-100.426
188740,Texas,Lubbock,,33.5855,-101.859
188755,Texas,Arlington,6400 block of Treepoint Drive,32.6651,-97.2085
188756,Texas,Houston,9500 block of Woodfair,29.6775,-95.5535
188833,Texas,Kirbyville,100 E Wildcat Dr,30.6502,-93.8914
188856,Texas,Houston,5500 block of De Soto St,29.8556,-95.4705
188870,Texas,Houston,4100 block of Barberry Drive,29.6513,-95.3671
188896,Texas,Alvin,3684 FM 517 Rd,29.428,-95.2504
188921,Texas,Corpus Christi,Holly Rd and Inglewood Dr,27.7138,-97.4075
188930,Texas,Houston,11th Street and Studewood,29.7908,-95.3878
189010,Texas,La Marque,Richards Court,29.3784,-94.9844
189091,Texas,Houston,4330 Hwy 6,29.838,-95.6501
189109,Texas,Llano,109 W. Main Street,30.7504,-98.677
189126,Texas,Killeen,2103 S W S Young Dr,31.0952,-97.721
189164,Texas,Robstown,1200 TX-44,27.7854,-97.6538
189170,Texas,Waco,1725 North Martin Luther King Jr Blvd,31.5726,-97.1411
189196,Texas,Houston,10000 block of North Freeway,29.9196,-95.4124
189205,Texas,Fort Worth,3417 North main Street,32.8076,-97.3518
189230,Texas,Bay City,1600 block of Ave L,28.9882,-95.9633
189272,Texas,Arlington,Cooper Street,32.6734,-97.1345
189358,Texas,Crosby,Bal Harbour and Crosby-Lynchburg Road,29.875,-95.0635
189397,Texas,Austin,4900 block of Scarsdale Dr,30.2003,-97.7438
189423,Texas,Houston,9002 Sterlingshire St,29.8542,-95.2587
189447,Texas,Spring Branch,10300 block of Rebecca Creek Road,29.9165,-98.371
189500,Texas,Weatherford,200 block of Joyce St,32.7857,-97.7928
189516,Texas,Corpus Christi,1700 block of Sycamore Pl,27.7478,-97.436
189517,Texas,Fort Worth,6200 South Fwy,32.6594,-97.3222
189528,Texas,Houston,10000 block of Eastex Freeway,29.9022,-95.3116
189550,Texas,Dallas,3500 block of Simpson Stuart Road,32.6727,-96.7628
189573,Texas,Euless,1200 West Euless Boulevard,32.828,-97.1031
189584,Texas,Houston,9600 block of Elmview,29.8073,-95.529
189654,Texas,San Antonio,2030 Goliad Road,29.3659,-98.4412
189679,Texas,Jefferson,SR 134,32.7733,-94.3875
189691,Texas,Dallas,4100 block of Easter Avenue,32.702,-96.7916
189713,Texas,Weslaco,700 block of Witmer,26.16,-97.9843
189746,Texas,Irving,3321 W Walnut Hill Ln,32.8654,-96.9909
189756,Texas,Humble,8900 block of Humble Westfield Rd,30.0014,-95.2917
189853,Texas,Houston,Brownsville St and Beacon St,29.7822,-95.174
189855,Texas,Houston,8800 block of Gustine Ln,29.6701,-95.5335
189882,Texas,Texarkana,400 block of Lumpkin St,33.4393,-94.0679
189907,Texas,Dallas,2900 block of Ruder Street,32.778,-96.9187
189908,Texas,Houston,14200 block of Kimberley,29.7763,-95.5942
189984,Texas,Dallas,Roseland Ave and McCoy St,32.797,-96.7891
190050,Texas,San Antonio,2482 NE Interstate 410 Loop,29.5153,-98.4168
190086,Texas,Mansfield,303 N Walnut Creek Dr,32.5683,-97.137
190138,Texas,Austin,1800 Guadalupe St,30.2808,-97.742
190203,Texas,Killeen,600 block of Bream Circle,31.0881,-97.7398
190302,Texas,Greenville,6403 Interstate 30,33.1048,-96.1019
190342,Texas,Abilene,3800 block of Trinity Lane,32.4048,-99.7028
190347,Texas,Houston,6325 North Wayside,29.8204,-95.2844
190353,Texas,Austin,,30.2202,-97.7499
190375,Texas,Borger,516 N Main St,35.6706,-101.39
190451,Texas,Houston,Studewood St and Stude St,29.7794,-95.387
190478,Texas,Houston,4020 Broadway Street,29.6844,-95.2961
190482,Texas,Houston,1100 block of South Post Oak Road,29.6329,-95.4636
190570,Texas,Amarillo,3400 Meadow Dr,35.177,-101.88
190609,Texas,Lubbock,5400 block of Ave. D,33.5452,-101.84
190629,Texas,Nederland,1516 S 27th St,29.955,-93.9871
190640,Texas,Austin,Shag Bark Trail and Shadyview Drive,30.4092,-97.6894
190660,Texas,Houston,13800 block of Northlake Dr,29.8151,-95.2032
190667,Texas,Austin,10207 Lake Creek Pkwy,30.4614,-97.7928
190668,Texas,San Antonio,7800 Midcrown Dr,29.5053,-98.3823
190670,Texas,Frisco,7549 Stonebrook Pkwy,33.1375,-96.818
190682,Texas,Houston,8501 Broadway street,29.6679,-95.2769
190791,Texas,Borger,Teague and Garrett,35.6491,-101.375
190793,Texas,El Paso,7240 N Loop Dr,31.7525,-106.377
190818,Texas,Laredo,5301 McPherson Rd,27.5454,-99.4821
190854,Texas,Austin,Bonneville Bend,30.1778,-97.6974
190882,Texas,Houston,4300 block of McKinley,29.6704,-95.3645
190898,Texas,San Antonio,300 block of Gabriel,29.4319,-98.4581
190901,Texas,Wichita Falls,4404 Northwest Fwy,33.9496,-98.5515
190937,Texas,Port Arthur,1000 Liberty Avenue,29.8896,-93.9269
190946,Texas,Houston,Ella Blvd and Barren Spring Dr,29.99,-95.4313
190949,Texas,Temple,700 block of South 15th St,31.0919,-97.3516
190967,Texas,Tyler,10043 CR 272,32.3319,-95.2323
190969,Texas,Wichita Falls,700 block of 10th Street,33.9106,-98.4893
190974,Texas,Houston,Keegans Ridge Rd,29.6545,-95.5576
191012,Texas,Houston,Hayes and Wickersham,29.7389,-95.5762
191014,Texas,Schertz,6102 FM 3009,29.6056,-98.2802
191044,Texas,San Antonio,3100 block of Martin Luther King Drive,29.4133,-98.4333
191067,Texas,San Angelo,West 34th and North Chadbourne streets,31.4947,-100.458
191078,Texas,La Marque,FM 2004 and FM 1764,29.4017,-95.0343
191079,Texas,Dallas,1600 block of N Henderson,32.8087,-96.7714
191080,Texas,Houston,4700 block of Oakshire,29.7369,-95.4559
191112,Texas,Forney,206 E US Hwy 80,32.7524,-96.4631
191177,Texas,Houston,14000 block of Lorne Dr,29.8105,-95.2019
191251,Texas,Houston,1991 FM 1960 W,30.0104,-95.4458
191261,Texas,Houston,770 Greens Rd,29.9505,-95.397
191272,Texas,Shiner,US-90 ALT and Co Rd 364,29.4578,-97.2435
191273,Texas,San Antonio,2100 block of NE Loop 410,29.5156,-98.4246
191284,Texas,San Antonio,Kyle St and Berlin Ave,29.3689,-98.5318
191352,Texas,Lufkin,2118 Nile St,31.3584,-94.7442
191360,Texas,Mcallen,1400 block of W Mobile Ave,26.1926,-98.2366
191392,Texas,San Angelo (Grape Creek),9900 block of Raccoon Road,31.5871,-100.541
191481,Texas,Beaumont,6155 Sienna Trails,30.1325,-94.1588
191541,Texas,Midlothian,400 N Highway 67,32.4729,-97.0135
191557,Texas,Killeen,,31.1195,-97.7255
191578,Texas,Mathis,512 S Aransas St,28.0913,-97.8328
191611,Texas,El Paso,Bermuda and Wedgewood,31.777,-106.35
191703,Texas,San Antonio,100 block of Seacomber Place,29.371,-98.6145
191704,Texas,Big Sandy,1300 block of Red Maple Rd,32.6757,-95.0916
191719,Texas,Beaumont,1119 McFaddin St,30.0868,-94.1062
191723,Texas,San Antonio,15600 block of Stewart Rd,29.2674,-98.2846
